COMNAME,LISPA,TOPMN,TOPMX,TMIN,TMAX,ROPMN,ROPMX,RMIN,RMAX,PHOPMN,PHOPMX,PHMIN,PHMAX,ALTMX,LIOPMN,LIOPMX,LIMN,LIMX,DEP,DEPR,TEXT,TEXTR,FER,FERR,SAL,SALR,DRA,DRAR,CLIZ,GMIN,GMAX
tobacco,"annual, biennial",15.0,30.0,7.0,35.0,500.0,750.0,350.0,3000.0,5.0,6.5,4.5,7.5,1800.0,very bright,very bright,very bright,light shade,deep (>>150 cm),medium (50-150 cm),"medium, light","heavy, medium, light",moderate,moderate,low (<4 dS/m),low (<4 dS/m),well (dry spells),well (dry spells),"tropical wet & dry (Aw), tropical wet (Ar), steppe or semiarid (Bs), subtropical humid (Cf), subtropical dry summer (Cs), subtropical dry winter (Cw), temperate oceanic (Do), temperate continental (Dc), temperate with humid winters (Df), temperate with dry winters (Dw)",70.0,150.0
