COMNAME,LISPA,TOPMN,TOPMX,TMIN,TMAX,ROPMN,ROPMX,RMIN,RMAX,PHOPMN,PHOPMX,PHMIN,PHMAX,ALTMX,LIOPMN,LIOPMX,LIMN,LIMX,DEP,DEPR,TEXT,TEXTR,FER,FERR,SAL,SALR,DRA,DRAR,CLIZ,GMIN,GMAX
sugar maple,perennial,14.0,24.0,4.0,28.0,700.0,1300.0,500.0,1500.0,6.0,6.5,5.3,7.3,1600.0,very bright,clear skies,very bright,cloudy skies,deep (>>150 cm),medium (50-150 cm),medium,medium,moderate,moderate,low (<4 dS/m),low (<4 dS/m),well (dry spells),well (dry spells),"steppe or semiarid (Bs), temperate oceanic (Do), temperate continental (Dc), boreal (E)",130.0,240.0
