COMNAME,LISPA,TOPMN,TOPMX,TMIN,TMAX,ROPMN,ROPMX,RMIN,RMAX,PHOPMN,PHOPMX,PHMIN,PHMAX,ALTMX,LIOPMN,LIOPMX,LIMN,LIMX,DEP,DEPR,TEXT,TEXTR,FER,FERR,SAL,SALR,DRA,DRAR,CLIZ,GMIN,GMAX
rice,annual,20.0,30.0,10.0,36.0,1500.0,2000.0,1000.0,4000.0,5.5,7.0,4.5,9.0,2500.0,very bright,very bright,cloudy skies,very bright,medium (50-150 cm),shallow (20-50 cm),wide,wide,high,moderate,low (<4 dS/m),low (<4 dS/m),poorly (saturated >50% of year),poorly (saturated >50% of year),"tropical wet & dry (Aw), tropical wet (Ar), subtropical humid (Cf), subtropical dry summer (Cs), subtropical dry winter (Cw)",80.0,180.0
